ref,predict,id,code
0,1.0,HumanEval_124_valid_date,"

bool valid_date(std::string date) {
    // Check if date string is empty
    if (date.empty())
        return false;

    // Check if date string is in correct format
    if (date[2] != '-' || date[5] != '-')
        return false;

    // Extract month, day and year from date string
    int month = std::stoi(date.substr(0, 2));
    int day = std::stoi(date.substr(3, 2));
    int year = std::stoi(date.substr(6, 4));

    // Check if month is valid
    if (month < 1 || month > 12)
        return false;

    // Check if day is valid for each month
    if ((month == 1 || month == 3 || month == 5 || month == 7 || month == 8 || month == 10 || month == 12) && (day < 1 || day > 31))
        return false;
    else if ((month == 4 || month == 6 || month == 9 || month == 11) && (day < 1 || day > 30))
        return false;
    else if (month == 2) {
        if (isLeap(year)) {
            if (day < 1 || day > 29)
                return false;
        } else {
            if (day < 1 || day > 28)
                return false;
        }
    }

    // If all checks pass, return true
    return true;"
1,1.0,HumanEval_124_valid_date,"
bool valid_date(std::string date) {
    // Check if the date string is not empty
    if(date.empty())
        return false;

    // Check if the date is in the correct format
    if(date[2]!='-' || date[5]!='-')
        return false;

    // Extract the month, day, and year from the date string
    std::string month = date.substr(0, 2);
    std::string day = date.substr(3, 2);
    std::string year = date.substr(6, 4);

    // Convert the month, day, and year to integers
    int m = std::stoi(month);
    int d = std::stoi(day);
    int y = std::stoi(year);

    // Check if the month is valid
    if(m < 1 || m > 12)
        return false;

    // Check if the day is valid for February
    if(m == 2) {
        if(d < 1 || d > 29)
            return false;
    }
    // Check if the day is valid for April, June, September, and November
    else if(m == 4 || m == 6 || m == 9 || m == 11) {
        if(d < 1 || d > 30)
            return false;
    }
    // Check if the day is valid for January, March, May, July, August, October, and December
    else if(m == 1 || m == 3 || m == 5 || m == 7 || m == 8 || m == 10 || m == 12) {
        if(d < 1 || d > 31)
            return false;
    }
    // If the day is valid for all other months, return true
    else 
        return false;

    return true;"
1,1.0,HumanEval_124_valid_date,"

bool valid_date(std::string date) {
    if (date.length() != 10 || date[2] != '-' || date[5] != '-') {
        return false;
    }

    int month = std::stoi(date.substr(0, 2));
    int day = std::stoi(date.substr(3, 2));
    int year = std::stoi(date.substr(6, 4));

    if (month < 1 || month > 12 || day < 1 || year < 1) {
        return false;
    }

    if (month == 2) {
        if (day > 29) {
            return false;
        }
    } else if (month == 4 || month == 6 || month == 9 || month == 11) {
        if (day > 30) {
            return false;
        }
    } else {
        if (month == 1 || month == 3 || month == 5 || month == 7 || month == 8 || month == 10 || month == 12) {
            if (day > 31) {
                return false;
            }
        }
    }

    return true;
"
1,1.0,HumanEval_124_valid_date,"

bool valid_date(std::string date) {
    if (date.size() != 10 || date[2] != '-' || date[5] != '-')
        return false;

    std::string month = date.substr(0, 2);
    std::string day = date.substr(3, 2);
    std::string year = date.substr(6, 4);

    if (stoi(month) < 1 || stoi(month) > 12 || stoi(day) < 1 || stoi(year) < 1)
        return false;

    if (stoi(month) == 2) {
        if (stoi(day) > 29)
            return false;
    }
    else if (stoi(month) == 4 || stoi(month) == 6 || stoi(month) == 9 || stoi(month) == 11) {
        if (stoi(day) > 30)
            return false;
    }
    else {
        if (stoi(day) > 31)
            return false;
    }

    return true;"
1,1.0,HumanEval_124_valid_date,"

bool valid_date(std::string date) {
    if (date.empty())
        return false;

    if (date.size() != 10 || date[2] != '-' || date[5] != '-')
        return false;

    int month = std::stoi(date.substr(0, 2));
    int day = std::stoi(date.substr(3, 2));
    int year = std::stoi(date.substr(6, 4));

    if (month < 1 || month > 12 || day < 1 || year < 1)
        return false;

    if (month == 2) {
        if (day > 29)
            return false;
    } 
    else if (month == 4 || month == 6 || month == 9 || month == 11) {
        if (day > 30)
            return false;
    } 
    else {
        if (month == 1 || month == 3 || month == 5 || month == 7 || month == 8 || month == 10 || month == 12) {
            if (day > 31)
                return false;
        }
    }

    return true;"
1,1.0,HumanEval_124_valid_date,"

bool valid_date(std::string date) {
    if(date.size() != 10 || date[2] != '-' || date[5] != '-') {
        return false;
    }
    
    int month = std::stoi(date.substr(0, 2));
    int day = std::stoi(date.substr(3, 2));
    int year = std::stoi(date.substr(6, 4));
    
    if(month < 1 || month > 12 || day < 1 || year < 1) {
        return false;
    }
    
    if(month == 2) {
        if(day > 29) {
            return false;
        }
    } else if(month == 4 || month == 6 || month == 9 || month == 11) {
        if(day > 30) {
            return false;
        }
    } else if(month == 1 || month == 3 || month == 5 || month == 7 || month == 8 || month == 10 || month == 12) {
        if(day > 31) {
            return false;
        }
    }
    
    return true;
"
1,1.0,HumanEval_124_valid_date,"

bool valid_date(std::string date) {
    if (date.size() != 10 || date[2] != '-' || date[5] != '-')
        return false;

    int month = std::stoi(date.substr(0, 2));
    int day = std::stoi(date.substr(3, 2));
    int year = std::stoi(date.substr(6, 4));

    if (month < 1 || month > 12 || day < 1 || year < 1)
        return false;

    if (month == 2) {
        if (day > 29 || day < 1)
            return false;
    }
    else if (month == 4 || month == 6 || month == 9 || month == 11) {
        if (day > 30 || day < 1)
            return false;
    }
    else {
        if (month == 1 || month == 3 || month == 5 || month == 7 || month == 8 || month == 10 || month == 12) {
            if (day > 31 || day < 1)
                return false;
        }
    }

    return true;
"
1,0.0,HumanEval_124_valid_date,"
bool valid_date(std::string date) {
    if(date.size() != 10 || date[2] != '-' || date[5] != '-')
        return false;
    
    std::string month = date.substr(0, 2);
    std::string day = date.substr(3, 2);
    std::string year = date.substr(6, 4);

    if(stoi(month) < 1 || stoi(month) > 12 || stoi(day) < 1 || stoi(year) < 1)
        return false;

    if(stoi(month) == 2) {
        if(stoi(day) > 29)
            return false;
    }
    else if(stoi(month) == 4 || stoi(month) == 6 || stoi(month) == 9 || stoi(month) == 11) {
        if(stoi(day) > 30)
            return false;
    }
    else {
        if(stoi(day) > 31)
            return false;
    }

    return true;"
1,1.0,HumanEval_124_valid_date,"
bool valid_date(std::string date) {
    if(date.empty())
        return false;
    if(date.size() != 10)
        return false;
    if(date[2] != '-' || date[5] != '-')
        return false;

    std::string month = date.substr(0, 2);
    std::string day = date.substr(3, 2);
    std::string year = date.substr(6, 4);

    int m = std::stoi(month);
    int d = std::stoi(day);
    int y = std::stoi(year);

    if(m < 1 || m > 12)
        return false;
    if(d < 1 || d > 31)
        return false;

    if(m == 4 || m == 6 || m == 9 || m == 11) {
        if(d > 30)
            return false;
    }
    else if(m == 2) {
        if(d > 29)
            return false;
    }
    else {
        if(d > 31)
            return false;
    }

    return true;"
0,0.0,HumanEval_124_valid_date,"
    if (date.empty()) {
        return false;
    }

    if (date.size() != 10) {
        return false;
    }

    if (date[2] != '-' || date[5] != '-') {
        return false;
    }

    std::string month = date.substr(0, 2);
    std::string day = date.substr(3, 2);
    std::string year = date.substr(6, 4);

    if (stoi(month) < 1 || stoi(month) > 12) {
        return false;
    }

    if (stoi(day) < 1 || stoi(day) > 31) {
        return false;
    }

    if ((stoi(month) == 4 || stoi(month) == 6 || stoi(month) == 9 || stoi(month) == 11) && stoi(day) > 30) {
        return false;
    }

    if (stoi(month) == 2) {
        if (stoi(day) > 29) {
            return false;
        }
        if ((stoi(year) % 4 != 0 && stoi(day) == 29) || (stoi(year) % 100 == 0 && stoi(year) % 400 != 0 && stoi(day) == 29)) {
            return false;
        }
    }

    return true;
"
0,0.0,HumanEval_108_count_nums,"
long count_nums(std::vector<long> arr) {
    long count = 0;
    for(long num : arr) {
        long sum = 0;
        bool negative = false;
        if(num < 0) {
            negative = true;
            num = -num;
        }
        while(num > 0) {
            long digit = num % 10;
            if(negative) {
                digit = -digit;
            }
            sum += digit;
            num /= 10;
            negative = false;
        }
        if(sum > 0) {
            count++;
        }
    }
    return count;"
0,1.0,HumanEval_108_count_nums,"
long count_nums(std::vector<long> arr) {
    long count = 0;
    for (long num : arr) {
        long sum = 0;
        if (num < 0) {
            num = -num;
            while (num != 0) {
                sum += num % 10;
                num /= 10;
            }
            sum = -sum;
        } else {
            while (num != 0) {
                sum += num % 10;
                num /= 10;
            }
        }
        if (sum > 0) {
            count++;
        }
    }
    return count;"
0,0.0,HumanEval_108_count_nums,"

long count_nums(std::vector<long> arr) {
    long count = 0;
    for(long num : arr) {
        long sum = 0;
        if(num < 0) {
            num = -num;
            while(num != 0) {
                sum += num % 10;
                num /= 10;
            }
            sum = -sum;
        } else {
            while(num != 0) {
                sum += num % 10;
                num /= 10;
            }
        }
        if(sum > 0) {
            count++;
        }
    }
    return count;
"
0,1.0,HumanEval_108_count_nums,"
long count_nums(std::vector<long> arr) {
    long count = 0;
    for(long num : arr) {
        long sum = 0;
        while(num != 0) {
            sum += num % 10;
            num /= 10;
        }
        if(sum > 0) {
            count++;
        }
    }
    return count;
"
0,1.0,HumanEval_108_count_nums,"

long count_nums(std::vector<long> arr) {
    long count = 0;
    for(long num : arr) {
        long sum = 0;
        while(num != 0) {
            sum += num % 10;
            num /= 10;
        }
        if(sum > 0) {
            count++;
        }
    }
    return count;"
0,1.0,HumanEval_108_count_nums,"

long count_nums(std::vector<long> arr) {
    long count = 0;
    for(long num : arr) {
        long sum = 0;
        while(num != 0) {
            sum += num % 10;
            num /= 10;
        }
        if(sum > 0) count++;
    }
    return count;"
0,1.0,HumanEval_108_count_nums,"
long count_nums(std::vector<long> arr) {
    long count = 0;
    for(long num : arr) {
        long sum = 0;
        if(num < 0) {
            num = -num;
            while(num != 0) {
                sum += num % 10;
                num /= 10;
            }
            sum = -sum;
        } else {
            while(num != 0) {
                sum += num % 10;
                num /= 10;
            }
        }
        if(sum > 0) {
            count++;
        }
    }
    return count;"
0,0.0,HumanEval_108_count_nums,"
long count_nums(std::vector<long> arr) {
    long count = 0;
    for (long num : arr) {
        long sum = 0;
        bool isNegative = false;
        while (num != 0) {
            if (num < 0) {
                isNegative = true;
                num = -num;
            }
            long digit = num % 10;
            if (isNegative) {
                digit = -digit;
            }
            sum += digit;
            num /= 10;
        }
        if (sum > 0) {
            count++;
        }
    }
    return count;"
0,1.0,HumanEval_108_count_nums,"
long count_nums(std::vector<long> arr) {
    long count = 0;
    for (long num : arr) {
        long sum = 0;
        if (num < 0) {
            for (char digit : std::to_string(num).substr(1)) {
                sum += digit - '0';
            }
            sum = -sum;
        } else {
            for (char digit : std::to_string(num)) {
                sum += digit - '0';
            }
        }
        if (sum > 0) {
            count++;
        }
    }
    return count;
"
0,1.0,HumanEval_108_count_nums,"
long count_nums(std::vector<long> arr) {
    long count = 0;
    for (long num : arr) {
        long sum = 0;
        while (num != 0) {
            sum += num % 10;
            num /= 10;
        }
        if (sum > 0) {
            count++;
        }
    }
    return count;
"
1,1.0,HumanEval_86_anti_shuffle,"

std::string anti_shuffle(std::string s) {
    std::stringstream ss(s);
    std::string word;
    std::vector<std::string> words;

    while (ss >> word) {
        std::sort(word.begin(), word.end());
        words.push_back(word);
    }

    std::string result;
    for (size_t i = 0; i < words.size(); ++i) {
        if (i > 0) {
            result += ' ';
        }
        result += words[i];
    }

    return result;
"
0,0.0,HumanEval_86_anti_shuffle,"
    std::istringstream ss(s);
    std::string word;
    std::string result = """";
    while (ss >> word) {
        std::sort(word.begin(), word.end());
        result += word + "" "";
    }
    if (!result.empty())
        result.pop_back(); // remove the last space
    return result;
"
0,0.0,HumanEval_86_anti_shuffle,"
std::string anti_shuffle(std::string s) {
    std::istringstream iss(s);
    std::string result = """", word;

    while (iss >> word) {
        std::sort(word.begin(), word.end());
        result += word + "" "";
    }

    if (!result.empty())
        result.pop_back(); // Remove the trailing space

    return result;"
0,0.0,HumanEval_86_anti_shuffle,"
    std::istringstream ss(s);
    std::string word;
    std::string result = """";
    while (ss >> word) {
        std::sort(word.begin(), word.end());
        result += word + "" "";
    }
    if (!result.empty())
        result.pop_back(); // Remove the trailing space
    return result;
"
1,1.0,HumanEval_86_anti_shuffle,"
std::string anti_shuffle(std::string s) {
    std::istringstream iss(s);
    std::string result = """", word;
    while (iss >> word) {
        std::sort(word.begin(), word.end());
        result += word + "" "";
    }
    if (!result.empty())
        result.pop_back(); // remove trailing space
    return result;"
1,1.0,HumanEval_86_anti_shuffle,"

std::string anti_shuffle(std::string s) {
    std::istringstream iss(s);
    std::string result = """", word;
    while (iss >> word) {
        std::sort(word.begin(), word.end());
        result += word + ' ';
    }
    if (!result.empty()) {
        result.pop_back(); // Remove the trailing space
    }
    return result;
"
1,1.0,HumanEval_86_anti_shuffle,"
std::string anti_shuffle(std::string s) {
    std::istringstream ss(s);
    std::string word;
    std::string result;
    while (ss >> word) {
        std::sort(word.begin(), word.end());
        result += word + "" "";
    }
    if (!result.empty()) {
        result.pop_back(); // remove the last space
    }
    return result;
"
0,0.0,HumanEval_86_anti_shuffle,"
    std::istringstream ss(s);
    std::string word;
    std::string result;
    while (ss >> word) {
        std::sort(word.begin(), word.end());
        result += word + ' ';
    }
    if (!result.empty()) {
        result.pop_back(); // Remove trailing space
    }
    return result;
"
0,0.0,HumanEval_86_anti_shuffle,"
    std::stringstream ss(s);
    std::string word, result;
    while (ss >> word) {
        std::sort(word.begin(), word.end());
        result += word + ' ';
    }
    if (!result.empty()) {
        result.pop_back(); // remove the trailing space
    }
    return result;
"
1,1.0,HumanEval_86_anti_shuffle,"

std::string anti_shuffle(std::string s) {
    std::istringstream ss(s);
    std::string word;
    std::string result = """";

    while (ss >> word) {
        std::sort(word.begin(), word.end());
        result += word + "" "";
    }

    if (!result.empty())
        result.pop_back(); // remove the last space
    return result;"
0,0.0,HumanEval_48_is_palindrome,"
    int start = 0;
    int end = text.size() - 1;
    while (start < end) {
        if (text[start] != text[end]) {
            return false;
        }
        start++;
        end--;
    }
    return true;"
1,1.0,HumanEval_48_is_palindrome,"
bool is_palindrome(std::string text) {
    int start = 0;
    int end = text.size() - 1;
    while (start < end) {
        if (text[start] != text[end]) {
            return false;
        }
        start++;
        end--;
    }
    return true;"
0,0.0,HumanEval_48_is_palindrome,"
    int start = 0;
    int end = text.size() - 1;
    while (start < end) {
        if (text[start] != text[end]) {
            return false;
        }
        start++;
        end--;
    }
    return true;"
1,1.0,HumanEval_48_is_palindrome,"
bool is_palindrome(std::string text) {
    int start = 0;
    int end = text.size() - 1;

    while (start < end) {
        if (text[start] != text[end]) {
            return false;
        }
        start++;
        end--;
    }

    return true;"
0,0.0,HumanEval_48_is_palindrome,"
    int start = 0;
    int end = text.size() - 1;
    while (start < end) {
        if (text[start] != text[end]) {
            return false;
        }
        start++;
        end--;
    }
    return true;"
1,1.0,HumanEval_48_is_palindrome,"
bool is_palindrome(std::string text) {
    int start = 0;
    int end = text.size() - 1;
    
    while (start < end) {
        if (text[start] != text[end]) {
            return false;
        }
        start++;
        end--;
    }
    return true;
"
0,0.0,HumanEval_48_is_palindrome,"
    int start = 0;
    int end = text.size() - 1;
    while (start < end) {
        if (text[start] != text[end]) {
            return false;
        }
        start++;
        end--;
    }
    return true;"
0,0.0,HumanEval_48_is_palindrome,"
    int start = 0;
    int end = text.size() - 1;
    while (start < end)
    {
        if (text[start] != text[end])
            return false;
        start++;
        end--;
    }
    return true;"
1,1.0,HumanEval_48_is_palindrome,"

bool is_palindrome(std::string text) {
    int start = 0;
    int end = text.size() - 1;
    while (start < end) {
        if (text[start] != text[end]) {
            return false;
        }
        start++;
        end--;
    }
    return true;
"
1,1.0,HumanEval_48_is_palindrome,"
bool is_palindrome(std::string text) {
    int start = 0;
    int end = text.size() - 1;
    while (start < end) {
        if (text[start] != text[end]) {
            return false;
        }
        start++;
        end--;
    }
    return true;
"
1,1.0,HumanEval_118_get_closest_vowel,"
std::string get_closest_vowel(std::string word) {
    std::string vowels = ""aeiouAEIOU"";
    for (int i = word.size() - 2; i > 0; --i) {
        if (vowels.find(word[i]) != std::string::npos && 
            vowels.find(word[i-1]) == std::string::npos &&
            vowels.find(word[i+1]) == std::string::npos) {
            return std::string(1, word[i]);
        }
    }
    return """";"
1,1.0,HumanEval_118_get_closest_vowel,"

std::string get_closest_vowel(std::string word) {
    std::string vowels = ""aeiouAEIOU"";
    for (int i = word.size()-2; i > 0; --i) {
        if (vowels.find(word[i]) != std::string::npos && 
            vowels.find(word[i-1]) == std::string::npos && 
            vowels.find(word[i+1]) == std::string::npos) {
            return std::string(1, word[i]);
        }
    }
    return """";
"
0,1.0,HumanEval_118_get_closest_vowel,"

std::string get_closest_vowel(std::string word) {
    for (int i = word.size() - 2; i > 0; --i) {
        if (!isVowel(word[i]) && !isVowel(word[i-1]) && isVowel(word[i+1])) {
            return std::string(1, word[i]);
        }
    }
    return """";"
1,1.0,HumanEval_118_get_closest_vowel,"
std::string get_closest_vowel(std::string word) {
    std::string vowels = ""aeiouAEIOU"";
    for (int i = word.size() - 2; i > 0; --i) {
        if (vowels.find(word[i]) != std::string::npos && 
            vowels.find(word[i-1]) == std::string::npos && 
            vowels.find(word[i+1]) == std::string::npos) {
            return std::string(1, word[i]);
        }
    }
    return """";"
0,0.0,HumanEval_118_get_closest_vowel,"
    std::string vowels = ""aeiouAEIOU"";
    for (int i = word.size() - 2; i > 0; --i) {
        if (vowels.find(word[i]) != std::string::npos && 
            vowels.find(word[i-1]) == std::string::npos && 
            vowels.find(word[i+1]) == std::string::npos) {
            return std::string(1, word[i]);
        }
    }
    return """";"
1,1.0,HumanEval_118_get_closest_vowel,"
std::string get_closest_vowel(std::string word) {
    std::string vowels = ""aeiouAEIOU"";
    for(int i = word.size() - 2; i > 0; i--){
        if(vowels.find(word[i]) != std::string::npos && 
           vowels.find(word[i-1]) == std::string::npos && 
           vowels.find(word[i+1]) == std::string::npos){
            return std::string(1, word[i]);
        }
    }
    return """";
"
1,1.0,HumanEval_118_get_closest_vowel,"

std::string get_closest_vowel(std::string word) {
    std::string vowels = ""aeiouAEIOU"";
    for (int i = word.length() - 2; i > 0; --i) {
        if (vowels.find(word[i]) != std::string::npos && 
            vowels.find(word[i-1]) == std::string::npos && 
            vowels.find(word[i+1]) == std::string::npos) {
            return std::string(1, word[i]);
        }
    }
    return """";
"
1,1.0,HumanEval_118_get_closest_vowel,"
std::string get_closest_vowel(std::string word) {
    std::string vowels = ""aeiouAEIOU"";
    for (int i = word.size() - 2; i > 0; --i) {
        if (vowels.find(word[i]) != std::string::npos && 
            vowels.find(word[i-1]) == std::string::npos && 
            vowels.find(word[i+1]) == std::string::npos) {
            return std::string(1, word[i]);
        }
    }
    return """";
"
1,1.0,HumanEval_118_get_closest_vowel,"
std::string get_closest_vowel(std::string word) {
    std::string vowels = ""aeiouAEIOU"";
    for (int i = word.length() - 2; i > 0; --i) {
        if (vowels.find(word[i]) != std::string::npos && 
            vowels.find(word[i-1]) == std::string::npos && 
            vowels.find(word[i+1]) == std::string::npos) {
            return std::string(1, word[i]);
        }
    }
    return """";"
1,1.0,HumanEval_118_get_closest_vowel,"

std::string get_closest_vowel(std::string word) {
    std::string vowels = ""aeiouAEIOU"";
    for (int i = word.size() - 2; i > 0; i--) {
        if (vowels.find(word[i]) != std::string::npos && 
            vowels.find(word[i-1]) == std::string::npos && 
            vowels.find(word[i+1]) == std::string::npos) {
            return std::string(1, word[i]);
        }
    }
    return """";"
1,1.0,HumanEval_31_is_prime,"
bool is_prime(long n) {
    if (n <= 1) {
        return false;
    }
    if (n <= 3) {
        return true;
    }
    if (n % 2 == 0 || n % 3 == 0) {
        return false;
    }
    for (long i = 5; i * i <= n; i += 6) {
        if (n % i == 0 || n % (i + 2) == 0) {
            return false;
        }
    }
    return true;"
1,1.0,HumanEval_31_is_prime,"
bool is_prime(long n) {
    // 0 and 1 are not prime numbers
    if (n <= 1) {
        return false;
    }
    // 2 and 3 are prime numbers
    if (n <= 3) {
        return true;
    }
    // check for divisibility by 2 and 3
    if (n % 2 == 0 || n % 3 == 0) {
        return false;
    }
    // check for divisibility by numbers of the form 6k ± 1 up to sqrt(n)
    for (long i = 5; i * i <= n; i += 6) {
        if (n % i == 0 || n % (i + 2) == 0) {
            return false;
        }
    }
    // if no divisors found, n is prime
    return true;
"
1,1.0,HumanEval_31_is_prime,"
bool is_prime(long n) {
    if (n <= 1) {
        return false;
    }
    if (n <= 3) {
        return true;
    }
    if (n % 2 == 0 || n % 3 == 0) {
        return false;
    }
    for (long i = 5; i * i <= n; i += 6) {
        if (n % i == 0 || n % (i + 2) == 0) {
            return false;
        }
    }
    return true;"
1,1.0,HumanEval_31_is_prime,"

bool is_prime(long n) {
    if (n <= 1) {
        return false;
    }
    if (n <= 3) {
        return true;
    }
    if (n % 2 == 0 || n % 3 == 0) {
        return false;
    }
    for (long i = 5; i * i <= n; i += 6) {
        if (n % i == 0 || n % (i + 2) == 0) {
            return false;
        }
    }
    return true;
"
1,1.0,HumanEval_31_is_prime,"
bool is_prime(long n) {
    if (n <= 1) {
        return false;
    }
    if (n == 2) {
        return true;
    }
    if (n % 2 == 0) {
        return false;
    }
    for (long i = 3; i * i <= n; i += 2) {
        if (n % i == 0) {
            return false;
        }
    }
    return true;
"
0,0.0,HumanEval_31_is_prime,"
    // Check if the number is less than 2, if so, it is not a prime number
    if (n < 2) {
        return false;
    }

    // Check if the number is divisible by any number up to its square root
    for (long i = 2; i * i <= n; i++) {
        if (n % i == 0) {
            return false;
        }
    }

    // If the number is not divisible by any number up to its square root, it is a prime number
    return true;"
0,1.0,HumanEval_31_is_prime,"
    // Check if the number is less than 2 (the smallest prime number)
    if (n < 2) {
        return false;
    }
    // Check if the number is 2 or 3 (the smallest prime numbers)
    if (n <= 3) {
        return true;
    }
    // Check if the number is divisible by 2 or 3
    if (n % 2 == 0 || n % 3 == 0) {
        return false;
    }
    // Check the rest of the numbers
    for (long i = 5; i * i <= n; i += 6) {
        if (n % i == 0 || n % (i + 2) == 0) {
            return false;
        }
    }
    return true;"
0,0.0,HumanEval_31_is_prime,"
    if (n <= 1) {
        return false;
    }
    if (n <= 3) {
        return true;
    }
    if (n % 2 == 0 || n % 3 == 0) {
        return false;
    }
    for (long i = 5; i * i <= n; i += 6) {
        if (n % i == 0 || n % (i + 2) == 0) {
            return false;
        }
    }
    return true;
"
1,1.0,HumanEval_31_is_prime,"
bool is_prime(long n) {
    // Corner cases
    if (n <= 1)  return false;
    if (n <= 3)  return true;
  
    // This is checked so that we can skip 
    // middle five numbers in below loop
    if (n%2 == 0 || n%3 == 0) return false;
  
    for (long i=5; i*i<=n; i=i+6)
        if (n%i == 0 || n%(i+2) == 0)
           return false;
  
    return true;"
1,1.0,HumanEval_31_is_prime,"
bool is_prime(long n) {
    // Edge cases
    if (n <= 1) return false;
    if (n <= 3) return true;

    // This is checked so that we can skip middle five numbers in below loop
    if (n % 2 == 0 || n % 3 == 0) return false;

    for (long i = 5; i * i <= n; i += 6)
        if (n % i == 0 || n % (i + 2) == 0)
            return false;

    return true;"
0,0.0,HumanEval_144_simplify,"
#include<assert.h>
#include<bits/stdc++.h>
using namespace std;

// Function to convert string to integer
int convert(string s) {
    int num = 0;
    for (int i = 0; i < s.size(); i++) {
        num = num * 10 + (s[i] - '0');
    }
    return num;
}

// Function to simplify the fraction
pair<int, int> simplify(string x) {
    int pos = x.find('/');
    int num = convert(x.substr(0, pos));
    int den = convert(x.substr(pos + 1));
    int gcd = __gcd(num, den);
    return make_pair(num / gcd, den / gcd);
}

// Main function
bool simplify(string x, string n) {
    pair<int, int> frac1 = simplify(x);
    pair<int, int> frac2 = simplify(n);
    return (frac1.first == frac2.first && frac1.second == frac2.second);"
0,0.0,HumanEval_144_simplify,"
#include<assert.h>
#include<bits/stdc++.h>
using namespace std;

bool simplify(string x, string n) {
    size_t pos = x.find(""/"");
    string num1 = x.substr(0, pos);
    string den1 = x.substr(pos + 1);

    pos = n.find(""/"");
    string num2 = n.substr(0, pos);
    string den2 = n.substr(pos + 1);

    string num = to_string(stoi(num1) * stoi(num2));
    string den = to_string(stoi(den1) * stoi(den2));

    int gcd = __gcd(stoi(num), stoi(den));

    num = to_string(stoi(num) / gcd);
    den = to_string(stoi(den) / gcd);

    return num == den;
"
0,0.0,HumanEval_144_simplify,"
bool simplify(std::string x, std::string n) {
    std::size_t pos = x.find(""/"");
    int num1 = std::stoi(x.substr(0, pos));
    int den1 = std::stoi(x.substr(pos + 1));

    pos = n.find(""/"");
    int num2 = std::stoi(n.substr(0, pos));
    int den2 = std::stoi(n.substr(pos + 1));

    return ((num1 * den2) == (num2 * den1));
"
1,0.0,HumanEval_144_simplify,"
#include<assert.h>
#include<bits/stdc++.h>
using namespace std;

// Function to convert string to int
int stringToInt(string s) {
    int num = 0;
    for(int i = 0; i < s.length(); i++)
        num = num * 10 + (s[i] - '0');
    return num;
}

// Function to simplify the expression
bool simplify(string x, string n) {
    // Split the strings into numerator and denominator
    string x_num_str = x.substr(0, x.find(""/""));
    string x_den_str = x.substr(x.find(""/"") + 1);
    string n_num_str = n.substr(0, n.find(""/""));
    string n_den_str = n.substr(n.find(""/"") + 1);

    // Convert strings to int
    int x_num = stringToInt(x_num_str);
    int x_den = stringToInt(x_den_str);
    int n_num = stringToInt(n_num_str);
    int n_den = stringToInt(n_den_str);

    // Simplify the expression
    int new_num = x_num * n_num;
    int new_den = x_den * n_den;

    // Check if the result is a whole number
    return new_num % new_den == 0;
"
1,0.0,HumanEval_144_simplify,"

bool simplify(std::string x, std::string n) {
    // Find the position of the slash in the strings
    size_t pos = x.find('/');

    // Extract the numerator and denominator of x
    int x_numerator = std::stoi(x.substr(0, pos));
    int x_denominator = std::stoi(x.substr(pos + 1));

    // Find the position of the slash in the strings
    pos = n.find('/');

    // Extract the numerator and denominator of n
    int n_numerator = std::stoi(n.substr(0, pos));
    int n_denominator = std::stoi(n.substr(pos + 1));

    // Check if x * n evaluates to a whole number
    return (x_numerator * n_numerator) % (x_denominator * n_denominator) == 0;"
0,1.0,HumanEval_144_simplify,"
bool simplify(std::string x, std::string n) {
    int num1 = convert_to_int(x.substr(0, x.find('/')));
    int den1 = convert_to_int(x.substr(x.find('/') + 1));
    int num2 = convert_to_int(n.substr(0, n.find('/')));
    int den2 = convert_to_int(n.substr(n.find('/') + 1));

    // Check if the expression is a whole number
    if((num1 * den2) % (num2 * den1) == 0)
        return true;
    else
        return false;"
0,1.0,HumanEval_144_simplify,"

bool simplify(std::string x, std::string n) {
    // Find the position of the slash in the strings
    size_t pos = x.find('/');

    // Extract the numerator and denominator from the strings
    int numerator_x = std::stoi(x.substr(0, pos));
    int denominator_x = std::stoi(x.substr(pos + 1));

    pos = n.find('/');
    int numerator_n = std::stoi(n.substr(0, pos));
    int denominator_n = std::stoi(n.substr(pos + 1));

    // Check if the result of the multiplication is a whole number
    if ((numerator_x * numerator_n) % (denominator_x * denominator_n) == 0) {
        return true;
    } else {
        return false;
    }"
1,0.0,HumanEval_144_simplify,"

bool simplify(std::string x, std::string n) {
    // Extract numerators and denominators
    std::string x_num = x.substr(0, x.find('/'));
    std::string x_den = x.substr(x.find('/') + 1);
    std::string n_num = n.substr(0, n.find('/'));
    std::string n_den = n.substr(n.find('/') + 1);

    // Convert strings to integers
    int x_numerator = std::stoi(x_num);
    int x_denominator = std::stoi(x_den);
    int n_numerator = std::stoi(n_num);
    int n_denominator = std::stoi(n_den);

    // Multiply numerators and denominators
    int new_num = x_numerator * n_numerator;
    int new_den = x_denominator * n_denominator;

    // Check if the new number is an integer
    if (new_num % new_den == 0) {
        return true;
    } else {
        return false;
    }
"
0,1.0,HumanEval_144_simplify,"

bool simplify(std::string x, std::string n) {
    // Extract numerator and denominator from the strings
    size_t pos = x.find(""/"");
    int x_numerator = std::stoi(x.substr(0, pos));
    int x_denominator = std::stoi(x.substr(pos + 1));

    pos = n.find(""/"");
    int n_numerator = std::stoi(n.substr(0, pos));
    int n_denominator = std::stoi(n.substr(pos + 1));

    // Check if the result of the multiplication is a whole number
    return (x_numerator * n_denominator) % x_denominator == 0 && (n_numerator * x_denominator) % n_denominator == 0;
"
